product_name,quantity,timestamp
turbinado,2295.9373216906206,2022-01-13
vanilla frozen yogurt,2014.614265099562,2022-01-13
whey protein,2061.287019662197,2022-01-13
white grape lemon juice blend,1511.6169049043772,2022-01-13
milk chocolate almonds,977.0,2022-01-13
dark chocolate cashews,983.0,2022-01-13
greek yogurt trail mix,983.0,2022-01-13
good health peanut butter pretzels,970.0,2022-01-13
ostrim meat sticks,983.0,2022-01-13
banana chips,976.0,2022-01-13
natures blend,978.0,2022-01-13
lenny and larry vegan cookies,974.0,2022-01-13
greek yogurt pretzels,972.0,2022-01-13
cups 20 oz,2938.0,2022-01-13
cups 32 oz,2973.0,2022-01-13
cups 40 oz,2933.0,2022-01-13
straws,844.0,2022-01-13
100% cocoa,1795.6910191840398,2022-01-12
almond butter,1684.9659112849306,2022-01-12
almond,1186.4681991122611,2022-01-12
apple blueberry juice blend,1299.2933524730324,2022-01-12
apple juice blend,1102.6373950779173,2022-01-12
apple pineapple juice blend,1637.8223110427207,2022-01-12
banana,8429.282996680047,2022-01-12
blueberries (wild),1210.561931506063,2022-01-12
butter pecan ice cream,1207.0184965310864,2022-01-12
califia farms almond milk,1822.6699973158434,2022-01-12
carrots - organic,1405.986178119533,2022-01-12
cinnamon,2185.2857396124296,2022-01-12
coconut water,186.61896287059508,2022-01-12
cold brew coffee,1547.5267539602473,2022-01-12
dairy whey blend,2073.4636813575853,2022-01-12
dates,1673.7223104427437,2022-01-12
diet down enhancer,2347.194249586542,2022-01-12
electrolyte blend,1708.8212652808886,2022-01-12
energy boost enhancer,2205.457585994968,2022-01-12
espresso,2354.00383726523,2022-01-12
fiber blend enhancer,1722.6947254087036,2022-01-12
fitaid paleo protein enhancer,1753.3228911383073,2022-01-12
ginger - organic,2023.2235290278709,2022-01-12
gladiator protein chocolate,1306.7427530365076,2022-01-12
gladiator protein strawberry,1954.1766700728251,2022-01-12
gladiator protein vanilla,1989.4687886672677,2022-01-12
greek nonfat yogurt,1070.2145989428227,2022-01-12
gut health enhancer,2271.316607812951,2022-01-12
hulk blend,2642.5841058353612,2022-01-12
immune support enhancer,1793.1963759207692,2022-01-12
joint health enhancer with collagen,2074.4118018761746,2022-01-12
kale - organic,1609.1071806277407,2022-01-12
keto protein blend,2157.2731343864452,2022-01-12
kiwi apple juice blend,2149.1932622536624,2022-01-12
lean1 chocolate protein,1536.9783165696308,2022-01-12
lean1 vanilla protein,1766.530848319655,2022-01-12
mangoes,1203.078540702388,2022-01-12
matcha green tea,2304.593634458145,2022-01-12
metabolism boost enhancer,1899.2807357190377,2022-01-12
multivitamin enhancer,2239.6982990861543,2022-01-12
muscle builder enhancer,2189.263164394518,2022-01-12
nonfat milk,836.6044151602094,2022-01-12
nutrient blend,1943.1644000179192,2022-01-12
oatmilk by califia farms,1968.5511583388613,2022-01-12
orange juice blend,1279.5352801280703,2022-01-12
papaya juice blend,2932.8688632557955,2022-01-12
peanut butter,1271.821564663097,2022-01-12
pear juice blend,1001.1354303901625,2022-01-12
pear passion fruit juice blend,1529.7358307342258,2022-01-12
pineapple,2275.397666241935,2022-01-12
probiotic powder enhancer,2303.4324192908025,2022-01-12
protein blend,3940.4214540429075,2022-01-12
pumpkin - organic,2262.3787980598545,2022-01-12
pure recharge enhancer,1508.4808495851564,2022-01-12
raspberries,1236.265284733326,2022-01-12
spice blend,2193.767756169639,2022-01-12
spinach - organic,1481.1934722113642,2022-01-12
stevia plant-based sweetener,1821.5397240373266,2022-01-12
strawberries - no sugar,637.5251795566626,2022-01-12
strawberries - added sugar,2218.308458000414,2022-01-12
sunwarrior organic plant-based protein,637.0449486646374,2022-01-12
super grains enhancer,1968.2258185115688,2022-01-12
tart cherries,704.6316658105593,2022-01-12
turbinado,2630.506063559548,2022-01-12
vanilla frozen yogurt,2027.3244335377246,2022-01-12
whey protein,2070.3422165073657,2022-01-12
white grape lemon juice blend,1616.456986601712,2022-01-12
milk chocolate almonds,979.0,2022-01-12
dark chocolate cashews,983.0,2022-01-12
greek yogurt trail mix,984.0,2022-01-12
good health peanut butter pretzels,972.0,2022-01-12
ostrim meat sticks,985.0,2022-01-12
banana chips,979.0,2022-01-12
natures blend,979.0,2022-01-12
lenny and larry vegan cookies,976.0,2022-01-12
greek yogurt pretzels,973.0,2022-01-12
cups 20 oz,3026.0,2022-01-12
cups 32 oz,3062.0,2022-01-12
cups 40 oz,3022.0,2022-01-12
straws,1110.0,2022-01-12
100% cocoa,2023.0318697729456,2022-01-11
almond butter,1712.671698313475,2022-01-11
almond,1318.2313724684288,2022-01-11
apple blueberry juice blend,1490.6989549189282,2022-01-11
apple juice blend,1243.899547321251,2022-01-11
apple pineapple juice blend,1737.5852056920376,2022-01-11
banana,9301.674289748229,2022-01-11
blueberries (wild),1287.4280875380566,2022-01-11
butter pecan ice cream,1299.6634076404569,2022-01-11
califia farms almond milk,1927.66420787203,2022-01-11
carrots - organic,1468.7464207091245,2022-01-11
cinnamon,2195.8857396124295,2022-01-11
coconut water,424.95861332382094,2022-01-11
cold brew coffee,1690.705523479842,2022-01-11
dairy whey blend,2136.959936579296,2022-01-11
dates,1911.8469700935493,2022-01-11
diet down enhancer,2347.194249586542,2022-01-11
electrolyte blend,1764.2974491814439,2022-01-11
energy boost enhancer,2205.457585994968,2022-01-11
espresso,2354.00383726523,2022-01-11
fiber blend enhancer,1789.0066147707803,2022-01-11
fitaid paleo protein enhancer,1804.005936324024,2022-01-11
ginger - organic,2043.3949729238611,2022-01-11
gladiator protein chocolate,1406.0336004752235,2022-01-11
gladiator protein strawberry,1978.8680437381981,2022-01-11
gladiator protein vanilla,2091.9713847401727,2022-01-11
greek nonfat yogurt,1110.4923854000147,2022-01-11
gut health enhancer,2271.316607812951,2022-01-11
hulk blend,2676.010528985843,2022-01-11
immune support enhancer,1832.488732064015,2022-01-11
joint health enhancer with collagen,2091.411801876174,2022-01-11
kale - organic,1681.2764162460405,2022-01-11
keto protein blend,2162.473134386445,2022-01-11
kiwi apple juice blend,2204.2746910467454,2022-01-11
lean1 chocolate protein,1599.7523138853735,2022-01-11
lean1 vanilla protein,1792.4947123788102,2022-01-11
mangoes,1311.611412459591,2022-01-11
matcha green tea,2304.593634458145,2022-01-11
metabolism boost enhancer,1927.879126071005,2022-01-11
multivitamin enhancer,2239.6982990861543,2022-01-11
muscle builder enhancer,2189.263164394518,2022-01-11
nonfat milk,1053.480578434156,2022-01-11
nutrient blend,1969.4415004931293,2022-01-11
oatmilk by califia farms,1983.8352279068959,2022-01-11
orange juice blend,1394.5806018626656,2022-01-11
papaya juice blend,3123.192668640062,2022-01-11
peanut butter,1399.3557172412536,2022-01-11
pear juice blend,1135.4227866956394,2022-01-11
pear passion fruit juice blend,1592.8319221193617,2022-01-11
pineapple,2376.4482952979583,2022-01-11
probiotic powder enhancer,2303.4324192908025,2022-01-11
protein blend,4253.0242987045895,2022-01-11
pumpkin - organic,2262.3787980598545,2022-01-11
pure recharge enhancer,1531.0283195210857,2022-01-11
raspberries,1326.3377927910365,2022-01-11
spice blend,2193.767756169639,2022-01-11
spinach - organic,1536.6930910345743,2022-01-11
stevia plant-based sweetener,1993.4932269698643,2022-01-11
strawberries - no sugar,906.2313616552659,2022-01-11
strawberries - added sugar,2458.5730673076187,2022-01-11
sunwarrior organic plant-based protein,796.1816125584226,2022-01-11
super grains enhancer,1990.0678805537643,2022-01-11
tart cherries,835.5747232512646,2022-01-11
turbinado,3018.7054141412027,2022-01-11
vanilla frozen yogurt,2037.4049119541983,2022-01-11
whey protein,2085.434211249313,2022-01-11
white grape lemon juice blend,1666.8775758480429,2022-01-11
milk chocolate almonds,981.0,2022-01-11
dark chocolate cashews,983.0,2022-01-11
greek yogurt trail mix,985.0,2022-01-11
good health peanut butter pretzels,975.0,2022-01-11
ostrim meat sticks,986.0,2022-01-11
banana chips,984.0,2022-01-11
natures blend,983.0,2022-01-11
lenny and larry vegan cookies,978.0,2022-01-11
greek yogurt pretzels,975.0,2022-01-11
cups 20 oz,3107.0,2022-01-11
cups 32 oz,3142.0,2022-01-11
cups 40 oz,3121.0,2022-01-11
straws,1370.0,2022-01-11
100% cocoa,2224.7388291424395,2022-01-10
almond butter,1766.7814271043524,2022-01-10
almond,1428.4001339459583,2022-01-10
apple blueberry juice blend,1653.0552589763677,2022-01-10
apple juice blend,1359.5332743128995,2022-01-10
apple pineapple juice blend,1954.0057754039383,2022-01-10
banana,10105.891739362367,2022-01-10
blueberries (wild),1347.604156135838,2022-01-10
butter pecan ice cream,1372.5295914562205,2022-01-10
califia farms almond milk,2038.930326456581,2022-01-10
carrots - organic,1539.0507504091443,2022-01-10
cinnamon,2201.685739612429,2022-01-10
coconut water,607.488939772041,2022-01-10
cold brew coffee,1827.9396021183934,2022-01-10
dairy whey blend,2230.3677714206556,2022-01-10
dates,2058.9811248770425,2022-01-10
diet down enhancer,2347.194249586542,2022-01-10
electrolyte blend,1834.0109814551997,2022-01-10
energy boost enhancer,2205.457585994968,2022-01-10
espresso,2354.00383726523,2022-01-10
fiber blend enhancer,1890.067453636068,2022-01-10
fitaid paleo protein enhancer,1831.7381685954538,2022-01-10
ginger - organic,2058.0635590640118,2022-01-10
gladiator protein chocolate,1520.7631727853716,2022-01-10
gladiator protein strawberry,1987.9014731279688,2022-01-10
gladiator protein vanilla,2215.376369823062,2022-01-10
greek nonfat yogurt,1188.5174493277814,2022-01-10
gut health enhancer,2271.316607812951,2022-01-10
hulk blend,2706.0369521363245,2022-01-10
immune support enhancer,1858.18842710773,2022-01-10
joint health enhancer with collagen,2106.0118018761736,2022-01-10
kale - organic,1720.6969662780698,2022-01-10
keto protein blend,2176.273134386445,2022-01-10
kiwi apple juice blend,2262.665933956358,2022-01-10
lean1 chocolate protein,1677.0461275640198,2022-01-10
lean1 vanilla protein,1819.8857186406208,2022-01-10
mangoes,1454.2857460717607,2022-01-10
matcha green tea,2304.593634458145,2022-01-10
metabolism boost enhancer,1971.5349838694399,2022-01-10
multivitamin enhancer,2239.6982990861543,2022-01-10
muscle builder enhancer,2189.263164394518,2022-01-10
nonfat milk,1211.5629458493956,2022-01-10
nutrient blend,1999.847703380057,2022-01-10
oatmilk by califia farms,1990.4352279068958,2022-01-10
orange juice blend,1452.559304217705,2022-01-10
papaya juice blend,3235.203558287815,2022-01-10
peanut butter,1472.123551444038,2022-01-10
pear juice blend,1216.0832961213791,2022-01-10
pear passion fruit juice blend,1684.8503339864483,2022-01-10
pineapple,2507.2974304140803,2022-01-10
probiotic powder enhancer,2303.4324192908025,2022-01-10
protein blend,4512.934906721337,2022-01-10
pumpkin - organic,2262.3787980598545,2022-01-10
pure recharge enhancer,1635.565629734846,2022-01-10
raspberries,1452.5558474782904,2022-01-10
spice blend,2193.767756169639,2022-01-10
spinach - organic,1594.5938716605058,2022-01-10
stevia plant-based sweetener,2125.4592306921886,2022-01-10
strawberries - no sugar,1162.8209683045714,2022-01-10
strawberries - added sugar,2683.5872100432525,2022-01-10
sunwarrior organic plant-based protein,924.1556464653585,2022-01-10
super grains enhancer,1999.6678805537638,2022-01-10
tart cherries,1023.6870173989549,2022-01-10
turbinado,3378.108153587,2022-01-10
vanilla frozen yogurt,2051.8682070734867,2022-01-10
whey protein,2089.4587431804994,2022-01-10
white grape lemon juice blend,1724.931211406108,2022-01-10
milk chocolate almonds,982.0,2022-01-10
dark chocolate cashews,983.0,2022-01-10
greek yogurt trail mix,986.0,2022-01-10
good health peanut butter pretzels,976.0,2022-01-10
ostrim meat sticks,986.0,2022-01-10
banana chips,987.0,2022-01-10
natures blend,986.0,2022-01-10
lenny and larry vegan cookies,983.0,2022-01-10
greek yogurt pretzels,979.0,2022-01-10
cups 20 oz,3204.0,2022-01-10
cups 32 oz,3228.0,2022-01-10
cups 40 oz,3200.0,2022-01-10
straws,1632.0,2022-01-10
100% cocoa,2515.767292058952,2022-01-09
almond butter,1840.3812762942603,2022-01-09
almond,1518.714960233795,2022-01-09
apple blueberry juice blend,1849.8918723229185,2022-01-09
apple juice blend,1443.7385012015823,2022-01-09
apple pineapple juice blend,2160.117652748474,2022-01-09
banana,10867.467849938781,2022-01-09
blueberries (wild),1450.7564524663962,2022-01-09
butter pecan ice cream,1454.3678798239503,2022-01-09
califia farms almond milk,2175.8628938530483,2022-01-09
carrots - organic,1645.7764061032792,2022-01-09
cinnamon,2218.6857396124287,2022-01-09
coconut water,885.9841919283833,2022-01-09
cold brew coffee,1933.5466769417492,2022-01-09
dairy whey blend,2306.1114586764975,2022-01-09
dates,2337.4385093031183,2022-01-09
diet down enhancer,2347.194249586542,2022-01-09
electrolyte blend,1868.0517864440692,2022-01-09
energy boost enhancer,2205.457585994968,2022-01-09
espresso,2354.00383726523,2022-01-09
fiber blend enhancer,1970.7940190678978,2022-01-09
fitaid paleo protein enhancer,1913.022297666886,2022-01-09
ginger - organic,2086.9664382742376,2022-01-09
gladiator protein chocolate,1583.9079584690191,2022-01-09
gladiator protein strawberry,2004.7638746555406,2022-01-09
gladiator protein vanilla,2329.9692076698548,2022-01-09
greek nonfat yogurt,1322.84478294717,2022-01-09
gut health enhancer,2271.316607812951,2022-01-09
hulk blend,2748.689798437288,2022-01-09
immune support enhancer,1897.4700798565575,2022-01-09
joint health enhancer with collagen,2137.211801876173,2022-01-09
kale - organic,1806.9147624794132,2022-01-09
keto protein blend,2190.473134386444,2022-01-09
kiwi apple juice blend,2291.656118529596,2022-01-09
lean1 chocolate protein,1710.0420868012088,2022-01-09
lean1 vanilla protein,1879.927976644198,2022-01-09
mangoes,1612.0341738049658,2022-01-09
matcha green tea,2304.593634458145,2022-01-09
metabolism boost enhancer,1995.1651459940142,2022-01-09
multivitamin enhancer,2239.6982990861543,2022-01-09
muscle builder enhancer,2189.263164394518,2022-01-09
nonfat milk,1431.4526410242142,2022-01-09
nutrient blend,2030.0330954023036,2022-01-09
oatmilk by califia farms,2002.2242414020918,2022-01-09
orange juice blend,1513.5389899921522,2022-01-09
papaya juice blend,3345.938703564087,2022-01-09
peanut butter,1541.1541217184993,2022-01-09
pear juice blend,1272.0179079000186,2022-01-09
pear passion fruit juice blend,1754.0799246906333,2022-01-09
pineapple,2684.4050439983926,2022-01-09
probiotic powder enhancer,2303.4324192908025,2022-01-09
protein blend,4762.731819198589,2022-01-09
pumpkin - organic,2262.3787980598545,2022-01-09
pure recharge enhancer,1701.8308048022514,2022-01-09
raspberries,1568.487499106728,2022-01-09
spice blend,2193.767756169639,2022-01-09
spinach - organic,1667.078167505604,2022-01-09
stevia plant-based sweetener,2258.969076031545,2022-01-09
strawberries - no sugar,1400.082032843542,2022-01-09
strawberries - added sugar,2948.7431393700413,2022-01-09
sunwarrior organic plant-based protein,1133.9822731269403,2022-01-09
super grains enhancer,2016.18654403114,2022-01-09
tart cherries,1207.2247890431715,2022-01-09
turbinado,3685.7375513320876,2022-01-09
vanilla frozen yogurt,2061.0721221493977,2022-01-09
whey protein,2119.6427326643948,2022-01-09
white grape lemon juice blend,1802.3448888610299,2022-01-09
milk chocolate almonds,983.0,2022-01-09
dark chocolate cashews,985.0,2022-01-09
greek yogurt trail mix,988.0,2022-01-09
good health peanut butter pretzels,980.0,2022-01-09
ostrim meat sticks,989.0,2022-01-09
banana chips,987.0,2022-01-09
natures blend,988.0,2022-01-09
lenny and larry vegan cookies,983.0,2022-01-09
greek yogurt pretzels,981.0,2022-01-09
cups 20 oz,3283.0,2022-01-09
cups 32 oz,3309.0,2022-01-09
cups 40 oz,3304.0,2022-01-09
straws,1896.0,2022-01-09
100% cocoa,2723.902127632711,2022-01-08
almond butter,1882.4592604662762,2022-01-08
almond,1620.771571006541,2022-01-08
apple blueberry juice blend,2009.0364977348017,2022-01-08
apple juice blend,1515.3852057729332,2022-01-08
apple pineapple juice blend,2373.7672279531457,2022-01-08
banana,11530.445867974722,2022-01-08
blueberries (wild),1547.7057500753228,2022-01-08
butter pecan ice cream,1526.3404221412502,2022-01-08
califia farms almond milk,2246.50625911088,2022-01-08
carrots - organic,1726.4485834689763,2022-01-08
cinnamon,2222.2857396124286,2022-01-08
coconut water,1052.6762877588974,2022-01-08
cold brew coffee,2039.6493375894236,2022-01-08
dairy whey blend,2375.407117331557,2022-01-08
dates,2523.4325807890814,2022-01-08
diet down enhancer,2347.194249586542,2022-01-08
electrolyte blend,1964.6532045560136,2022-01-08
energy boost enhancer,2205.457585994968,2022-01-08
espresso,2354.00383726523,2022-01-08
fiber blend enhancer,2049.3533343181625,2022-01-08
fitaid paleo protein enhancer,1930.2354073526012,2022-01-08
ginger - organic,2119.8121838220577,2022-01-08
gladiator protein chocolate,1654.9839736862675,2022-01-08
gladiator protein strawberry,2036.0797632067454,2022-01-08
gladiator protein vanilla,2429.990880178338,2022-01-08
greek nonfat yogurt,1393.909391901131,2022-01-08
gut health enhancer,2271.316607812951,2022-01-08
hulk blend,2777.2113727129417,2022-01-08
immune support enhancer,1927.4446986612013,2022-01-08
joint health enhancer with collagen,2151.211801876173,2022-01-08
kale - organic,1876.2403159977753,2022-01-08
keto protein blend,2200.273134386444,2022-01-08
kiwi apple juice blend,2346.163377897361,2022-01-08
lean1 chocolate protein,1722.3798796353904,2022-01-08
lean1 vanilla protein,1935.8466577624758,2022-01-08
mangoes,1793.2002253843025,2022-01-08
matcha green tea,2304.593634458145,2022-01-08
metabolism boost enhancer,2027.8536407994957,2022-01-08
multivitamin enhancer,2239.6982990861543,2022-01-08
muscle builder enhancer,2189.263164394518,2022-01-08
nonfat milk,1672.84126901941,2022-01-08
nutrient blend,2075.5377727926953,2022-01-08
oatmilk by califia farms,2018.8033670429647,2022-01-08
orange juice blend,1597.7379029030917,2022-01-08
papaya juice blend,3517.918570586128,2022-01-08
peanut butter,1666.4838650992517,2022-01-08
pear juice blend,1367.0959617934373,2022-01-08
pear passion fruit juice blend,1799.7573671574119,2022-01-08
pineapple,2818.986044802263,2022-01-08
probiotic powder enhancer,2303.4324192908025,2022-01-08
protein blend,5031.859244322072,2022-01-08
pumpkin - organic,2262.3787980598545,2022-01-08
pure recharge enhancer,1791.1039367261922,2022-01-08
raspberries,1647.8043181349358,2022-01-08
spice blend,2193.767756169639,2022-01-08
spinach - organic,1750.0029761798633,2022-01-08
stevia plant-based sweetener,2418.8956921243525,2022-01-08
strawberries - no sugar,1705.4717664977215,2022-01-08
strawberries - added sugar,3235.9609411142046,2022-01-08
sunwarrior organic plant-based protein,1282.3111796776145,2022-01-08
super grains enhancer,2042.7520046381553,2022-01-08
tart cherries,1320.5668095564185,2022-01-08
turbinado,4054.743680529104,2022-01-08
vanilla frozen yogurt,2070.2760372253088,2022-01-08
whey protein,2143.286857760114,2022-01-08
white grape lemon juice blend,1887.7981583354917,2022-01-08
milk chocolate almonds,985.0,2022-01-08
dark chocolate cashews,987.0,2022-01-08
greek yogurt trail mix,990.0,2022-01-08
good health peanut butter pretzels,981.0,2022-01-08
ostrim meat sticks,992.0,2022-01-08
banana chips,987.0,2022-01-08
natures blend,989.0,2022-01-08
lenny and larry vegan cookies,983.0,2022-01-08
greek yogurt pretzels,984.0,2022-01-08
cups 20 oz,3378.0,2022-01-08
cups 32 oz,3414.0,2022-01-08
cups 40 oz,3370.0,2022-01-08
straws,2162.0,2022-01-08
100% cocoa,2968.1439840369258,2022-01-07
almond butter,1954.4031554358621,2022-01-07
almond,1709.0929094689252,2022-01-07
apple blueberry juice blend,2145.4264849461915,2022-01-07
apple juice blend,1620.253659677915,2022-01-07
apple pineapple juice blend,2568.901983871653,2022-01-07
banana,12246.11902892615,2022-01-07
blueberries (wild),1667.2863892588778,2022-01-07
butter pecan ice cream,1595.5871786427113,2022-01-07
califia farms almond milk,2379.764663466134,2022-01-07
carrots - organic,1830.2578367077945,2022-01-07
cinnamon,2229.8857396124286,2022-01-07
coconut water,1212.5360019863747,2022-01-07
cold brew coffee,2180.549673677334,2022-01-07
dairy whey blend,2443.515779136554,2022-01-07
dates,2728.2539684641342,2022-01-07
diet down enhancer,2347.194249586542,2022-01-07
electrolyte blend,2027.1737934312753,2022-01-07
energy boost enhancer,2205.457585994968,2022-01-07
espresso,2354.00383726523,2022-01-07
fiber blend enhancer,2145.5767488810848,2022-01-07
fitaid paleo protein enhancer,1966.5741944668885,2022-01-07
ginger - organic,2149.612205276444,2022-01-07
gladiator protein chocolate,1723.2745553443856,2022-01-07
gladiator protein strawberry,2063.1800513760577,2022-01-07
gladiator protein vanilla,2530.848721774334,2022-01-07
greek nonfat yogurt,1514.6073897907584,2022-01-07
gut health enhancer,2271.316607812951,2022-01-07
hulk blend,2806.5576132262845,2022-01-07
immune support enhancer,1981.4474532425802,2022-01-07
joint health enhancer with collagen,2162.411801876173,2022-01-07
kale - organic,1953.3001116853854,2022-01-07
keto protein blend,2218.4731343864437,2022-01-07
kiwi apple juice blend,2431.721993843308,2022-01-07
lean1 chocolate protein,1804.2581969092707,2022-01-07
lean1 vanilla protein,1964.797430112273,2022-01-07
mangoes,1947.6731065881866,2022-01-07
matcha green tea,2304.593634458145,2022-01-07
metabolism boost enhancer,2070.5916211356744,2022-01-07
multivitamin enhancer,2239.6982990861543,2022-01-07
muscle builder enhancer,2189.263164394518,2022-01-07
nonfat milk,1918.9017527933709,2022-01-07
nutrient blend,2098.3037982460273,2022-01-07
oatmilk by califia farms,2042.2687595528328,2022-01-07
orange juice blend,1684.5389064460762,2022-01-07
papaya juice blend,3716.9216489971054,2022-01-07
peanut butter,1765.7583882519236,2022-01-07
pear juice blend,1502.1270398664128,2022-01-07
pear passion fruit juice blend,1839.6851659707254,2022-01-07
pineapple,2924.1453602768424,2022-01-07
probiotic powder enhancer,2303.4324192908025,2022-01-07
protein blend,5337.3959169653735,2022-01-07
pumpkin - organic,2262.3787980598545,2022-01-07
pure recharge enhancer,1870.452316242692,2022-01-07
raspberries,1727.2348694737698,2022-01-07
spice blend,2193.767756169639,2022-01-07
spinach - organic,1820.4710946252926,2022-01-07
stevia plant-based sweetener,2574.013318783445,2022-01-07
strawberries - no sugar,1984.122781012969,2022-01-07
strawberries - added sugar,3474.101335038643,2022-01-07
sunwarrior organic plant-based protein,1418.5567792823167,2022-01-07
super grains enhancer,2080.0157945918913,2022-01-07
tart cherries,1403.5399728692278,2022-01-07
turbinado,4297.112458472122,2022-01-07
vanilla frozen yogurt,2083.8627690040344,2022-01-07
whey protein,2171.4585812784167,2022-01-07
white grape lemon juice blend,1959.4392848861478,2022-01-07
milk chocolate almonds,987.0,2022-01-07
dark chocolate cashews,987.0,2022-01-07
greek yogurt trail mix,994.0,2022-01-07
good health peanut butter pretzels,982.0,2022-01-07
ostrim meat sticks,992.0,2022-01-07
banana chips,990.0,2022-01-07
natures blend,991.0,2022-01-07
lenny and larry vegan cookies,986.0,2022-01-07
greek yogurt pretzels,986.0,2022-01-07
cups 20 oz,3467.0,2022-01-07
cups 32 oz,3497.0,2022-01-07
cups 40 oz,3461.0,2022-01-07
straws,2425.0,2022-01-07
100% cocoa,3152.434410169965,2022-01-06
almond butter,1999.5191093814865,2022-01-06
almond,1776.0351763710696,2022-01-06
apple blueberry juice blend,2271.3632275909217,2022-01-06
apple juice blend,1685.5733629411777,2022-01-06
apple pineapple juice blend,2762.879647273591,2022-01-06
banana,12959.706475207702,2022-01-06
blueberries (wild),1797.8580593818397,2022-01-06
butter pecan ice cream,1672.4363775748116,2022-01-06
califia farms almond milk,2457.290137559155,2022-01-06
carrots - organic,1887.1764144174779,2022-01-06
cinnamon,2233.4857396124285,2022-01-06
coconut water,1367.0944414819676,2022-01-06
cold brew coffee,2299.71213475842,2022-01-06
dairy whey blend,2525.482513676419,2022-01-06
dates,2874.4052001826494,2022-01-06
diet down enhancer,2347.194249586542,2022-01-06
electrolyte blend,2089.9544435939733,2022-01-06
energy boost enhancer,2205.457585994968,2022-01-06
espresso,2354.00383726523,2022-01-06
fiber blend enhancer,2252.6386900405255,2022-01-06
fitaid paleo protein enhancer,1983.7873041526036,2022-01-06
ginger - organic,2171.309368974991,2022-01-06
gladiator protein chocolate,1829.165311894893,2022-01-06
gladiator protein strawberry,2094.495939927263,2022-01-06
gladiator protein vanilla,2634.892826977513,2022-01-06
greek nonfat yogurt,1631.6689474575803,2022-01-06
gut health enhancer,2271.316607812951,2022-01-06
hulk blend,2833.584036376766,2022-01-06
immune support enhancer,2023.868250118847,2022-01-06
joint health enhancer with collagen,2175.6118018761726,2022-01-06
kale - organic,2003.2420968360861,2022-01-06
keto protein blend,2229.8731343864433,2022-01-06
kiwi apple juice blend,2506.0581935549067,2022-01-06
lean1 chocolate protein,1870.482529160491,2022-01-06
lean1 vanilla protein,2014.8007916364945,2022-01-06
mangoes,2088.5326048391116,2022-01-06
matcha green tea,2304.593634458145,2022-01-06
metabolism boost enhancer,2106.1101397100697,2022-01-06
multivitamin enhancer,2239.6982990861543,2022-01-06
muscle builder enhancer,2189.263164394518,2022-01-06
nonfat milk,2113.264965118706,2022-01-06
nutrient blend,2121.1470771230884,2022-01-06
oatmilk by califia farms,2075.324264208378,2022-01-06
orange juice blend,1790.5627261956583,2022-01-06
papaya juice blend,3909.78757847191,2022-01-06
peanut butter,1813.5350149217113,2022-01-06
pear juice blend,1646.526757974417,2022-01-06
pear passion fruit juice blend,1892.3504664587085,2022-01-06
pineapple,3047.6974603983904,2022-01-06
probiotic powder enhancer,2303.4324192908025,2022-01-06
protein blend,5578.293088905724,2022-01-06
pumpkin - organic,2262.3787980598545,2022-01-06
pure recharge enhancer,1933.6583187544925,2022-01-06
raspberries,1830.6325444887664,2022-01-06
spice blend,2193.767756169639,2022-01-06
spinach - organic,1874.1100585753907,2022-01-06
stevia plant-based sweetener,2741.982089878308,2022-01-06
strawberries - no sugar,2232.0159457329187,2022-01-06
strawberries - added sugar,3730.6562739567744,2022-01-06
sunwarrior organic plant-based protein,1565.7793637814261,2022-01-06
super grains enhancer,2119.926381675267,2022-01-06
tart cherries,1512.4123938974067,2022-01-06
turbinado,4591.507360091392,2022-01-06
vanilla frozen yogurt,2096.1346557719157,2022-01-06
whey protein,2197.1149723397284,2022-01-06
white grape lemon juice blend,2013.1983233298897,2022-01-06
milk chocolate almonds,988.0,2022-01-06
dark chocolate cashews,990.0,2022-01-06
greek yogurt trail mix,995.0,2022-01-06
good health peanut butter pretzels,988.0,2022-01-06
ostrim meat sticks,993.0,2022-01-06
banana chips,990.0,2022-01-06
natures blend,994.0,2022-01-06
lenny and larry vegan cookies,989.0,2022-01-06
greek yogurt pretzels,989.0,2022-01-06
cups 20 oz,3561.0,2022-01-06
cups 32 oz,3583.0,2022-01-06
cups 40 oz,3540.0,2022-01-06
straws,2684.0,2022-01-06
100% cocoa,3411.25825096132,2022-01-05
almond butter,2054.401814290886,2022-01-05
almond,1913.6021184603565,2022-01-05
apple blueberry juice blend,2350.8766839169584,2022-01-05
apple juice blend,1817.9673175901169,2022-01-05
apple pineapple juice blend,2942.805067238934,2022-01-05
banana,13757.1608351374,2022-01-05
blueberries (wild),1856.5030765718025,2022-01-05
butter pecan ice cream,1772.6466525434744,2022-01-05
califia farms almond milk,2573.5789419305547,2022-01-05
carrots - organic,1969.8541722192847,2022-01-05
cinnamon,2242.0857396124284,2022-01-05
coconut water,1504.7008252603675,2022-01-05
cold brew coffee,2436.9613786018263,2022-01-05
dairy whey blend,2595.7167999291996,2022-01-05
dates,3048.4915626029365,2022-01-05
diet down enhancer,2347.194249586542,2022-01-05
electrolyte blend,2168.83167896895,2022-01-05
energy boost enhancer,2205.457585994968,2022-01-05
espresso,2354.00383726523,2022-01-05
fiber blend enhancer,2330.518340787417,2022-01-05
fitaid paleo protein enhancer,2024.9075106240343,2022-01-05
ginger - organic,2189.475097359302,2022-01-05
gladiator protein chocolate,1879.2139962187102,2022-01-05
gladiator protein strawberry,2113.165027332789,2022-01-05
